model,layer_index,layer_ordinal,relative_depth,estimator,raw_or_pc,partition_idx,group_a,group_b,is_canonical_wei,S_group_a,S_group_b,S_between,delta_group_a,delta_group_b,T,rank
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.2599752005189657,0.35713838537534076,0.3599371876981523,-0.09996198717918658,-0.0027988023228115444,-0.05138039475099909,8
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.3198294937610626,0.42245033383369446,0.3182151071313355,0.001614386629727127,0.10423522670235896,0.052924806666043045,3
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.5014955103397369,0.3623549242814382,0.27769157145586276,0.22380393888387418,0.08466335282557541,0.15423364585472477,2
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.46698930859565735,0.3974425693353017,0.27749775701926815,0.1894915515763892,0.11994481231603354,0.15471818194621134,1
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.41448699434598285,0.21022945642471313,0.3574028994060225,0.05708409493996036,-0.14717344298130935,-0.045044674020674524,7
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.3377387424310048,0.20307505130767822,0.3853704517500268,-0.047631709319022,-0.1822954004423486,-0.11496355488068533,10
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.516759604215622,0.14033448696136475,0.3466103526039256,0.17014925161169636,-0.20627586564256084,-0.01806330701543224,5
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.2848914290467898,0.5555626749992371,0.4299943629238341,-0.14510293387704426,0.12556831207540298,-0.009767310900820614,5
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.2783658330639203,0.5685344934463501,0.42784562210241955,-0.14947978903849923,0.14068887134393054,-0.0043954588472843725,4
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.3446674073735873,0.3904956926902135,0.46509136425124276,-0.12042395687765545,-0.07459567156102925,-0.09750981421934235,9
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.3605211501320203,0.4380689611037572,0.44394902719391716,-0.08342787706189686,-0.005880066090159952,-0.044653971576028406,7
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.41843264798323315,0.47277742624282837,0.41307570619715583,0.005356941786077318,0.059701720045672535,0.032529330915874954,3
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.6027186711629232,0.4127230743567149,0.371665149099297,0.23105352206362623,0.041057925257417915,0.13605572366052204,2
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.5995137890179952,0.4412377178668976,0.36322856197754544,0.2362852270404498,0.07800915588935214,0.15714719146490103,1
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.48370277881622314,0.3132045964399974,0.44450993918710285,0.03919283962912029,-0.13130534274710548,-0.04605625155899257,8
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.4295648733774821,0.290786216656367,0.47002870092789334,-0.040463827550411224,-0.17924248427152634,-0.10985315591096878,10
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.6095491846402487,0.22643015285332999,0.43148595177465016,0.1780632328655985,-0.20505579892132017,-0.013496283027860823,6
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.1949536744505167,0.49639614423116046,0.34442539678679573,-0.14947172233627903,0.15197074744436473,0.0012495125540428198,4
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.1995675346503655,0.4718132217725118,0.35108175087306237,-0.15151421622269687,0.12073147089944941,-0.015391372661623715,6
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.2686456373582284,0.28704239428043365,0.3896459924678008,-0.12100035510957241,-0.10260359818736714,-0.11180197664846975,10
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.2725838751842578,0.3531395544608434,0.3663008597989877,-0.09371698461472988,-0.013161305338144302,-0.05343914497643709,8
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.3192081352074941,0.4262753923734029,0.32638082715372246,-0.007172691946228382,0.09989456521968043,0.046360936636726024,3
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.5017555256684622,0.35497385263442993,0.28929887691305745,0.2124566487554047,0.06567497572137249,0.1390658122383886,2
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.4770762622356415,0.39245351155598956,0.2850320784168111,0.19204418381883037,0.10742143313917846,0.1497328084790044,1
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.40958047409852344,0.2336020184059938,0.36048117217918235,0.04909930191934109,-0.12687915377318856,-0.03888992592692375,7
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.3362145274877548,0.22239499414960542,0.3886721624682347,-0.052457634980479895,-0.1662771683186293,-0.10936740164955461,9
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.5242478847503662,0.15657942121227583,0.3479329010264741,0.1763149837238921,-0.19135347981419829,-0.007519248045153082,5
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.296264223754406,0.5420110026995341,0.4248630255460739,-0.12859880179166794,0.11714797715346015,-0.005725412319103895,6
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.27551859120527905,0.5689526398976644,0.4227976906630728,-0.14727909945779377,0.1461549492345916,-0.0005620751116011125,4
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.3446258455514908,0.38200826942920685,0.46207672937048805,-0.11745088381899726,-0.0800684599412812,-0.09875967188013923,9
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.3625073879957199,0.42685724794864655,0.4411665557159318,-0.07865916772021186,-0.014309307767285229,-0.04648423774374855,8
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.4128715346256892,0.46380340059598285,0.4120631226234966,0.0008084120021926156,0.05174027797248626,0.026274344987339437,3
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.6007047692934672,0.3955850104490916,0.372191507783201,0.22851326151026619,0.02339350266589063,0.12595338208807838,2
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.6019245386123657,0.4237722158432007,0.3623891828788651,0.2395353557335006,0.06138303296433556,0.15045919434891808,1
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.4760618011156718,0.31862931201855343,0.4393910633193122,0.0366707377963596,-0.12076175130075878,-0.04204550675219959,7
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.42415950695673627,0.29369445393482846,0.46500344740019905,-0.04084394044346279,-0.1713089934653706,-0.10607646695441669,10
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.6140110691388448,0.2274943913022677,0.4237862808836831,0.19022478825516176,-0.19629188958141539,-0.003033550663126827,5
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.18396579334512353,0.5015726884206136,0.34250469671355355,-0.15853890336843002,0.1590679917070601,0.00026454416931503966,4
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.19670669843132296,0.4679238597551982,0.3494740045732922,-0.15276730614196923,0.11844985518190598,-0.01715872548003161,6
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.2641133130528033,0.2861909369627635,0.38758277396361035,-0.12346946091080707,-0.10139183700084686,-0.11243064895582694,10
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.2662761768636604,0.3549912671248118,0.3639283759726418,-0.09765219910898143,-0.00893710884783,-0.053294653978405715,8
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.31981539726257324,0.4249417285124461,0.32276514871045947,-0.0029497514478862286,0.10217657980198663,0.04961341417705023,3
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.5022940735022227,0.35828086733818054,0.2841592103553315,0.21813486314689118,0.07412165698284906,0.14612826006487012,2
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.47353842854499817,0.3961626887321472,0.28111715154308414,0.19242127700191403,0.11504553718906307,0.15373340709548855,1
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.4126526316006978,0.2222496916850408,0.35938341620688635,0.053269215393811464,-0.13713372452184555,-0.04193225456401706,7
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.33721057573954266,0.2134451021750768,0.38746563133059275,-0.05025505559105009,-0.17402052915551594,-0.11213779237328303,9
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.5213916897773743,0.14848667879899344,0.34772473444334334,0.17366695533403093,-0.1992380556443499,-0.012785550155159475,5
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.28982143600781757,0.5491158366203308,0.42749083042144775,-0.1376693944136302,0.12162500619888306,-0.008022194107373593,5
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.27638529737790424,0.5691474874814352,0.4252923263443841,-0.14890702896647984,0.1438551611370511,-0.00252593391471434,4
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.3451854884624481,0.3856451114018758,0.4635263880093892,-0.1183408995469411,-0.07788127660751343,-0.0981110880772273,9
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.3609750171502431,0.4322119951248169,0.44274091720581055,-0.08176590005556744,-0.010528922080993652,-0.046147411068280575,8
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.41543885072072345,0.4691813389460246,0.4122631914085812,0.003175659312142254,0.0569181475374434,0.030046903424792826,3
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.601961076259613,0.403400997320811,0.37201589677068925,0.2299451794889238,0.031385100550121725,0.13066514001952279,2
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.6016731460889181,0.433890422185262,0.36194873187277055,0.23972441421614754,0.07194169031249148,0.15583305226431954,1
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.48009830713272095,0.3150060176849365,0.4421018130249447,0.037996494107776224,-0.1270957953400082,-0.04454965061611599,7
